Ano,Código Órgão Superior,Nome Órgão Superior,Código Função,Nome Função,Código Subfunção,Nome Subfunção,Valor Empenhado (R$),Valor Liquidado (R$),Valor Pago (R$)
2021,55000,Ministério do Desenvolvimento e Assistência,08,Assistência social,212,Cooperação internacional,0.0,0.0,0.0
2021,55000,Ministério do Desenvolvimento e Assistência,08,Assistência social,331,Proteção e benefícios ao trabalhador,0.0,0.0,0.0
2021,55000,Ministério do Desenvolvimento e Assistência,08,Assistência social,511,Saneamento básico rural,0.0,0.0,0.0
2021,55000,Ministério do Desenvolvimento e Assistência,12,Educação,128,Formação de recursos humanos,2100.21,2100.21,0.0
2021,55000,Ministério do Desenvolvimento e Assistência,13,Cultura,392,Difusão cultural,0.0,0.0,0.0
2021,56000,Ministério das Cidades,15,Urbanismo,127,Ordenamento territorial,2132654.0,0.0,0.0
2021,56000,Ministério das Cidades,15,Urbanismo,331,Proteção e benefícios ao trabalhador,0.0,0.0,0.0
2021,56000,Ministério das Cidades,15,Urbanismo,452,Serviços urbanos,0.0,0.0,0.0
2021,56000,Ministério das Cidades,15,Urbanismo,482,Habitação urbana,0.0,0.0,0.0
2021,56000,Ministério das Cidades,16,Habitação,482,Habitação urbana,33798667.6,0.0,0.0
2021,56000,Ministério das Cidades,20,Agricultura,608,Promoção da produção agropecuária,0.0,0.0,0.0
2021,63000,Advocacia-Geral da União,01,Legislativa,032,Controle externo,0.0,0.0,0.0
2021,63000,Advocacia-Geral da União,02,Judiciária,122,Administração geral,9010.05,0.0,0.0
2021,63000,Advocacia-Geral da União,03,Essencial à justiça,331,Proteção e benefícios ao trabalhador,0.0,0.0,0.0
2021,63000,Advocacia-Geral da União,04,Administração,124,Controle interno,2550.0,0.0,0.0
2021,63000,Advocacia-Geral da União,04,Administração,128,Formação de recursos humanos,10625.0,5312.5,0.0
2021,63000,Advocacia-Geral da União,12,Educação,128,Formação de recursos humanos,339924.83,0.0,0.0
2021,63000,Advocacia-Geral da União,12,Educação,364,Ensino superior,2621.04,0.0,0.0
2021,63000,Advocacia-Geral da União,26,Transporte,122,Administração geral,138300.0,0.0,0.0
2021,65000,Ministério das Mulheres,04,Administração,122,Administração geral,0.0,0.0,0.0
2021,65000,Ministério das Mulheres,14,Direitos da cidadania,122,Administração geral,0.0,0.0,0.0
2021,68000,Ministério de Portos e Aeroportos,04,Administração,122,Administração geral,340.0,340.0,0.0
2021,68000,Ministério de Portos e Aeroportos,04,Administração,573,Difusão do conhecimento científico e tecnológico,9800.0,9800.0,0.0
2021,68000,Ministério de Portos e Aeroportos,25,Energia,128,Formação de recursos humanos,10080.48,0.0,0.0
2021,68000,Ministério de Portos e Aeroportos,26,Transporte,331,Proteção e benefícios ao trabalhador,0.0,0.0,0.0
2021,68000,Ministério de Portos e Aeroportos,26,Transporte,784,Transporte hidroviário,450396.31,0.0,0.0
2021,81000,Ministério dos Direitos Humanos e Cidadania,04,Administração,122,Administração geral,2800.37,2800.37,0.0
2021,81000,Ministério dos Direitos Humanos e Cidadania,04,Administração,301,Atenção básica,0.0,0.0,0.0
2021,81000,Ministério dos Direitos Humanos e Cidadania,04,Administração,331,Proteção e benefícios ao trabalhador,0.0,0.0,0.0
2021,81000,Ministério dos Direitos Humanos e Cidadania,09,Previdência social,272,Previdência do regime estatutário,-78949.0,0.0,0.0
2021,81000,Ministério dos Direitos Humanos e Cidadania,14,Direitos da cidadania,131,Comunicação social,971490.13,0.0,0.0
2021,81000,Ministério dos Direitos Humanos e Cidadania,14,Direitos da cidadania,242,Assistência ao portador de deficiência,0.0,0.0,0.0
2021,81000,Ministério dos Direitos Humanos e Cidadania,14,Direitos da cidadania,243,Assistência à criança e ao adolescente,1189906.13,0.0,0.0
2021,81000,Ministério dos Direitos Humanos e Cidadania,14,Direitos da cidadania,331,Proteção e benefícios ao trabalhador,0.0,0.0,0.0
2021,81000,Ministério dos Direitos Humanos e Cidadania,28,Encargos especiais,845,Outras transferências,3930.0,0.0,0.0
2021,84000,Ministério dos Povos Indígenas,13,Cultura,391,"Patrimônio histórico, artístico e arqueológico",0.0,0.0,0.0
2021,84000,Ministério dos Povos Indígenas,14,Direitos da cidadania,305,Vigilância epidemiológica,0.0,0.0,0.0
2021,35000,Ministério das Relações Exteriores,01,Legislativa,031,Ação legislativa,-33.01,-33.01,-33.01
2021,35000,Ministério das Relações Exteriores,04,Administração,211,Relações diplomáticas,-136.22,-136.22,-136.22
2021,35000,Ministério das Relações Exteriores,19,Ciência e Tecnologia,122,Administração geral,-454.51,-454.51,-454.51
2021,35000,Ministério das Relações Exteriores,20,Agricultura,122,Administração geral,-1837.5700000000002,-1837.5700000000002,-1837.5700000000002
2021,35000,Ministério das Relações Exteriores,24,Comunicações,122,Administração geral,-10302.869999999999,-2631.1499999999996,-2631.1499999999996
2021,35000,Ministério das Relações Exteriores,25,Energia,122,Administração geral,1917.4400000000005,1917.4400000000005,-3138.83
2021,40000,Ministério do Trabalho e Emprego,11,Trabalho,125,Normatização e fiscalização,-493849.13,-22541.47000000001,-14016.860000000008
2021,55000,Ministério do Desenvolvimento e Assistência,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",-63075.36,-63075.36,-63075.36
2021,33000,Ministério da Previdência Social,09,Previdência social,183,Informação e inteligência,0.0,-1653491.78,-1438002.71
2021,36000,Ministério da Saúde,10,Saúde,572,Desenvolvimento tecnológico e engenharia,124086003.62,9217684.04,-16203406.34
2022,33000,Ministério da Previdência Social,09,Previdência social,271,Previdência básica,13645689725.08,60843504044.11,61294318808.4
2022,25000,Ministério da Fazenda,28,Encargos especiais,845,Outras transferências,741741409.8600001,34831247829.58,35536148070.76
2022,55000,Ministério do Desenvolvimento e Assistência,08,Assistência social,244,Assistência comunitária,-146661824.38,13490968130.07,13557216330.05
2022,52000,Ministério da Defesa,05,Defesa nacional,122,Administração geral,-42789837.7,5386143015.82,7450772544.11
2022,25000,Ministério da Fazenda,28,Encargos especiais,847,Transferências para a educação básica,1368474362.48,6373008891.58,6373008891.58
2022,36000,Ministério da Saúde,10,Saúde,302,Assistência hospitalar e ambulatorial,2864266665.1,4989620659.51,4982897979.849999
2022,32000,Ministério de Minas e Energia,28,Encargos especiais,845,Outras transferências,8007863565.51,4567472391.16,4567472391.16
2022,40000,Ministério do Trabalho e Emprego,11,Trabalho,331,Proteção e benefícios ao trabalhador,2866159793.8,3795844359.35,3795903960.99
2022,33000,Ministério da Previdência Social,08,Assistência social,242,Assistência ao portador de deficiência,1817223790.7,3691441151.66,3618815002.0
2022,26000,Ministério da Educação,12,Educação,364,Ensino superior,1121155805.89,3418855607.37,3527981255.22
2022,52000,Ministério da Defesa,09,Previdência social,272,Previdência do regime estatutário,-35204982.669999994,2211585217.08,3370685078.54
2022,36000,Ministério da Saúde,10,Saúde,301,Atenção básica,3359532484.13,3105752173.83,3223467382.88
2022,25000,Ministério da Fazenda,28,Encargos especiais,841,Refinanciamento da dívida interna,-25171265021.63,3137395420.53,3137395420.53
2022,26000,Ministério da Educação,12,Educação,847,Transferências para a educação básica,1043619270.51,3116448231.67,3116448231.67
2022,33000,Ministério da Previdência Social,08,Assistência social,241,Assistência ao idoso,1122160351.0,2941947448.6,2909414541.62
2022,47000,Ministério do Planejamento e Orçamento,28,Encargos especiais,846,Outros encargos especiais,5007239443.68,2379486436.48,2379475896.51
2022,53000,Ministério da Integração e do Desenvolvime,28,Encargos especiais,846,Outros encargos especiais,1578149181.53,2216662169.14,2216662169.14
2022,40000,Ministério do Trabalho e Emprego,11,Trabalho,334,Fomento ao trabalho,3896246011.4399996,2028680647.95,2028695592.92
2022,46000,Ministério da Gestão e da Inovação em Ser,09,Previdência social,272,Previdência do regime estatutário,354982074.67,1449711651.8799999,1937673803.51
2022,26000,Ministério da Educação,09,Previdência social,272,Previdência do regime estatutário,240200576.49,1413135562.96,1927985667.01
2022,25000,Ministério da Fazenda,28,Encargos especiais,843,Serviço da dívida interna,-5263001700.28,1849927914.32,1849828125.55
2022,52000,Ministério da Defesa,05,Defesa nacional,151,Defesa aérea,1213535064.8899999,1720111292.76,1796766769.8
2022,36000,Ministério da Saúde,10,Saúde,303,Suporte profilático e terapêutico,1683596596.32,1675766614.39,1768129713.82
2022,25000,Ministério da Fazenda,28,Encargos especiais,846,Outros encargos especiais,1246991680.9099998,1640598634.9,1655837308.76
2022,36000,Ministério da Saúde,10,Saúde,305,Vigilância epidemiológica,5004117729.46,1454315580.15,1531972717.3
2022,26000,Ministério da Educação,12,Educação,363,Ensino profissional,490262158.65,1549915199.53,1453167849.33
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",19,Ciência e Tecnologia,572,Desenvolvimento tecnológico e engenharia,1128447971.2,1326415398.59,1317124056.51
2022,26000,Ministério da Educação,28,Encargos especiais,847,Transferências para a educação básica,367878825.0,1261086482.85,1261086482.85
2022,30000,Ministério da Justiça e Segurança Pública,06,Segurança pública,181,Policiamento,322061912.54,1081313658.73,1246331140.05
2022,32000,Ministério de Minas e Energia,28,Encargos especiais,846,Outros encargos especiais,1220285358.1299999,1229956777.6000001,1230000864.8000002
2022,41000,Ministério das Comunicações,24,Comunicações,722,Telecomunicações,519793102.24,1214688447.74,1203964395.5300002
2022,26000,Ministério da Educação,12,Educação,302,Assistência hospitalar e ambulatorial,972022849.59,1374854287.65,1187390973.23
2022,36000,Ministério da Saúde,09,Previdência social,272,Previdência do regime estatutário,95983157.24,825592584.9599999,1157119998.76
2022,26000,Ministério da Educação,12,Educação,368,Educação básica,997731462.63,1197794701.97,1070809519.8299999
2022,46000,Ministério da Gestão e da Inovação em Ser,04,Administração,122,Administração geral,410747849.09000003,1102582491.09,1068591025.04
2022,25000,Ministério da Fazenda,28,Encargos especiais,844,Serviço da dívida externa,957320161.12,957320161.12,957320161.12
2022,39000,Ministério dos Transportes,26,Transporte,782,Transporte rodoviário,3013575673.19,624748871.05,930473482.95
2022,36000,Ministério da Saúde,10,Saúde,122,Administração geral,187410575.26000002,825710871.62,853245861.29
2022,52000,Ministério da Defesa,05,Defesa nacional,301,Atenção básica,709640973.31,716622350.04,754391567.99
2022,30000,Ministério da Justiça e Segurança Pública,06,Segurança pública,122,Administração geral,73039282.98,750549003.21,696861871.39
2022,52000,Ministério da Defesa,28,Encargos especiais,844,Serviço da dívida externa,651078553.47,651078553.47,651078553.47
2022,26000,Ministério da Educação,12,Educação,846,Outros encargos especiais,-83050507.61,638719273.87,638838787.16
2022,33000,Ministério da Previdência Social,09,Previdência social,272,Previdência do regime estatutário,-6578351.929999993,422357193.03999996,570428760.99
2022,52000,Ministério da Defesa,05,Defesa nacional,152,Defesa naval,494547388.84999996,453692064.43,542708965.61
2022,22000,Ministério da Agricultura e Pecuária,20,Agricultura,608,Promoção da produção agropecuária,2325224762.89,566485551.37,541040767.0400001
2022,22000,Ministério da Agricultura e Pecuária,20,Agricultura,122,Administração geral,129012102.78,392896629.52,514602128.94
2022,33000,Ministério da Previdência Social,09,Previdência social,122,Administração geral,425642227.82,499987976.02,474839087.76
2022,30000,Ministério da Justiça e Segurança Pública,09,Previdência social,272,Previdência do regime estatutário,37929065.080000006,337525094.63,462578895.26
2022,26000,Ministério da Educação,12,Educação,694,Serviços financeiros,335500000.0,431116994.51,431817058.98
2022,47000,Ministério do Planejamento e Orçamento,04,Administração,121,Planejamento e orçamento,20521082.94,364562573.93,410882873.01
2022,52000,Ministério da Defesa,05,Defesa nacional,153,Defesa terrestre,701756320.56,362201874.73,342640677.64
2022,25000,Ministério da Fazenda,09,Previdência social,845,Outras transferências,73195610.53999999,127918826.78,316731176.27000004
2022,25000,Ministério da Fazenda,20,Agricultura,605,Abastecimento,399513526.88,308779450.28,308779450.28
2022,25000,Ministério da Fazenda,20,Agricultura,608,Promoção da produção agropecuária,-232069200.56,297235182.82,297235182.82
2022,41000,Ministério das Comunicações,24,Comunicações,572,Desenvolvimento tecnológico e engenharia,-4110749.5600000005,277070119.55,280488673.99
2022,25000,Ministério da Fazenda,04,Administração,126,Tecnologia da informação,456282381.15999997,263480902.38,263362148.78
2022,36000,Ministério da Saúde,10,Saúde,423,Assistência aos povos indígenas,189604138.26,245197167.43,251685660.06000003
2022,26000,Ministério da Educação,10,Saúde,302,Assistência hospitalar e ambulatorial,196023665.45,213873823.07,249076268.85
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",19,Ciência e Tecnologia,571,Desenvolvimento científico,76120371.49,235900692.56,247827215.73
2022,26000,Ministério da Educação,12,Educação,301,Atenção básica,-25365111.9,244645678.64,245751411.15
2022,52000,Ministério da Defesa,05,Defesa nacional,331,Proteção e benefícios ao trabalhador,147312992.73,241470468.07,240979792.35
2022,36000,Ministério da Saúde,10,Saúde,128,Formação de recursos humanos,129748119.57000001,212288564.48,236058683.02
2022,22000,Ministério da Agricultura e Pecuária,09,Previdência social,272,Previdência do regime estatutário,148562447.59,163767652.84,235298312.84
2022,26000,Ministério da Educação,12,Educação,571,Desenvolvimento científico,52000000.0,261348008.0,224648008.0
2022,25201,Banco Central do Brasil - Orçamento Fiscal e,09,Previdência social,272,Previdência do regime estatutário,139670320.48,142524808.17,213737225.36
2022,53000,Ministério da Integração e do Desenvolvime,18,Gestão ambiental,544,Recursos hídricos,875795713.99,218315053.51999998,213233663.18
2022,33000,Ministério da Previdência Social,28,Encargos especiais,846,Outros encargos especiais,132395331.8,195325651.7,203822743.37
2022,40000,Ministério do Trabalho e Emprego,11,Trabalho,122,Administração geral,-15224985.700000001,206737211.12,195796123.17999998
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",09,Previdência social,272,Previdência do regime estatutário,21296142.200000003,135598793.73,193355694.35999998
2022,25201,Banco Central do Brasil - Orçamento Fiscal e,04,Administração,122,Administração geral,139577202.44,144412331.5,192354106.85999998
2022,63000,Advocacia-Geral da União,04,Administração,122,Administração geral,4889681.970000001,228653924.95,182141343.07
2022,68000,Ministério de Portos e Aeroportos,26,Transporte,661,Promoção industrial,165298833.32,165298833.32,165298833.32
2022,39000,Ministério dos Transportes,26,Transporte,122,Administração geral,61466082.36,154966683.7,158498038.43
2022,47000,Ministério do Planejamento e Orçamento,09,Previdência social,272,Previdência do regime estatutário,47381198.04,111791526.96,154399805.26
2022,40000,Ministério do Trabalho e Emprego,28,Encargos especiais,846,Outros encargos especiais,138998935.0,143765053.55,147956062.24
2022,35000,Ministério das Relações Exteriores,07,Relações exteriores,122,Administração geral,84027627.3,141006437.35,141896303.45
2022,36000,Ministério da Saúde,10,Saúde,571,Desenvolvimento científico,204480124.92,98555260.79,141481289.85999998
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",19,Ciência e Tecnologia,122,Administração geral,24720588.72,152179311.11,140440224.64000002
2022,26000,Ministério da Educação,12,Educação,122,Administração geral,48048210.31,140093650.57,129463203.26
2022,44000,Ministério do Meio Ambiente e Mudança do Cl,18,Gestão ambiental,122,Administração geral,34905187.11,118371159.59,119962558.72
2022,53000,Ministério da Integração e do Desenvolvime,04,Administração,122,Administração geral,63194343.13,81245513.92,108931356.76
2022,25000,Ministério da Fazenda,04,Administração,122,Administração geral,144261748.16,117566975.73,102610465.45
2022,30000,Ministério da Justiça e Segurança Pública,06,Segurança pública,846,Outros encargos especiais,-6718348.38,98770230.35,99827340.75999999
2022,35000,Ministério das Relações Exteriores,07,Relações exteriores,211,Relações diplomáticas,75632092.43,96676060.63,98638496.23
